customer_id,snapshot_date,churned,arr,plan,seats,monthly_logins,support_tickets,nps_score,days_since_last_login,contract_months_remaining,industry,company_size,probability,tier,rank,value_at_risk,churn_risk_pct,renewal_window_label,urgency_score,arr_at_risk,recommended_action,account_status
CUST-20792,2024-12-20,0,31678,Professional,1,7,1,8,1,23,MarTech,11-50,0.05,Low Risk,1877,1583.9,5.0,unknown,5.0,1583.9,Monitor,active
CUST-20943,2025-02-01,0,9295,Starter,3,28,1,6,22,8,Gaming,201-1000,0.17033502947078302,Low Risk,573,1583.2640989309282,17.0,unknown,17.0,1583.26,Monitor,active
CUST-21311,2024-12-04,0,31242,Enterprise,16,129,3,4,16,23,MarTech,51-200,0.050582096051101824,Low Risk,1870,1580.2858448285233,5.1,unknown,5.1,1580.29,Monitor,active
CUST-20162,2024-02-09,0,27141,Professional,7,54,1,6,24,22,FinTech,1000+,0.058029573122623246,Low Risk,1798,1574.9806441211176,5.8,unknown,5.8,1574.98,Monitor,active
CUST-21239,2024-04-28,0,9008,Starter,7,49,1,1,20,6,FinTech,1-10,0.17483617126520795,Low Risk,552,1574.9242307569932,17.5,unknown,17.5,1574.92,Monitor,active
CUST-21589,2025-04-24,0,7440,Starter,2,13,0,5,27,1,Logistics,11-50,0.21094537860051532,Low Risk,364,1569.433616787834,21.1,unknown,21.1,1569.43,Monitor,active
CUST-21999,2024-02-23,0,9018,Starter,2,9,5,7,8,5,EdTech,1000+,0.1737254375222242,Low Risk,559,1566.6559955754178,17.4,unknown,17.4,1566.66,Monitor,active
CUST-21858,2024-03-21,0,9416,Starter,9,74,3,6,14,4,Gaming,1-10,0.16557562970374015,Low Risk,600,1559.0601292904173,16.6,unknown,16.6,1559.06,Monitor,active
CUST-20610,2024-07-05,0,10108,Starter,1,10,2,7,13,4,Gaming,1-10,0.15338531097564195,Low Risk,695,1550.4187233417888,15.3,unknown,15.3,1550.42,Monitor,active
CUST-20954,2024-10-28,0,10374,Starter,2,12,2,4,10,7,HR Tech,201-1000,0.14842262771912498,Low Risk,745,1539.7363399582025,14.8,unknown,14.8,1539.74,Monitor,active
CUST-21576,2025-01-05,0,11753,Starter,1,6,1,10,30,4,E-commerce,201-1000,0.13005608821823036,Low Risk,944,1528.5492048288615,13.0,unknown,13.0,1528.55,Monitor,active
CUST-20853,2024-10-13,0,28601,Professional,30,249,1,10,22,23,HR Tech,11-50,0.05338777161903332,Low Risk,1843,1526.9436560759718,5.3,unknown,5.3,1526.94,Monitor,active
CUST-21445,2024-12-28,0,30535,Professional,9,62,2,4,0,20,E-commerce,11-50,0.05,Low Risk,1877,1526.75,5.0,unknown,5.0,1526.75,Monitor,active
CUST-20315,2024-03-30,0,8017,Starter,2,16,2,8,3,10,E-commerce,201-1000,0.1902294409570264,Low Risk,453,1525.0694281524807,19.0,unknown,19.0,1525.07,Monitor,active
CUST-21631,2024-02-28,0,13641,Starter,6,43,1,7,5,11,Logistics,51-200,0.1115547658532654,Low Risk,1154,1521.7185610043935,11.2,unknown,11.2,1521.72,Monitor,active
CUST-21451,2025-02-01,0,8448,Starter,1,11,2,10,16,2,Gaming,1-10,0.17964275849591088,Low Risk,524,1517.622023773455,18.0,unknown,18.0,1517.62,Monitor,active
CUST-20958,2024-02-28,0,11262,Starter,1,7,1,4,23,4,Gaming,1-10,0.13447000305551357,Low Risk,882,1514.4011744111938,13.4,unknown,13.4,1514.4,Monitor,active
CUST-20300,2024-01-04,0,10398,Starter,3,20,2,6,18,8,HR Tech,201-1000,0.1453328108773854,Low Risk,766,1511.1705675030532,14.5,unknown,14.5,1511.17,Monitor,active
CUST-21250,2024-10-25,0,11345,Starter,5,39,3,4,9,1,HR Tech,51-200,0.13297139816765322,Low Risk,900,1508.5605122120257,13.3,unknown,13.3,1508.56,Monitor,active
CUST-20213,2024-12-26,0,7844,Starter,1,9,1,6,12,0,Logistics,11-50,0.1919166832005016,Low Risk,443,1505.3944630247345,19.2,unknown,19.2,1505.39,Monitor,active
CUST-21796,2025-03-09,0,10515,Starter,4,29,2,5,2,11,E-commerce,51-200,0.14271417145878879,Low Risk,792,1500.639512889164,14.3,unknown,14.3,1500.64,Monitor,active
CUST-20489,2024-05-29,0,11953,Starter,5,40,0,9,10,8,EdTech,1000+,0.12482051768593763,Low Risk,1006,1491.9796479000124,12.5,unknown,12.5,1491.98,Monitor,active
CUST-20014,2024-11-02,1,6095,Starter,5,34,1,8,28,15,Gaming,51-200,0.24449079134060608,Low Risk,235,1490.1713732209942,24.4,unknown,24.4,1490.17,Monitor,archived_cancelled
CUST-21721,2025-05-03,0,14188,Starter,1,8,2,4,7,18,E-commerce,1-10,0.10488315479635532,Low Risk,1245,1488.0822002506893,10.5,unknown,10.5,1488.08,Monitor,active
CUST-20192,2024-02-10,0,9823,Starter,1,8,1,7,13,1,HealthTech,201-1000,0.15127135338959657,Low Risk,720,1485.9385043460072,15.1,unknown,15.1,1485.94,Monitor,active
CUST-21219,2025-01-27,1,7181,Starter,3,24,2,5,6,13,E-commerce,51-200,0.20672787223203432,Low Risk,385,1484.5128504982383,20.7,unknown,20.7,1484.51,Monitor,archived_cancelled
CUST-20819,2024-07-12,0,9614,Professional,14,90,2,6,42,10,E-commerce,201-1000,0.15421973501315217,Low Risk,688,1482.668532416445,15.4,unknown,15.4,1482.67,Monitor,active
CUST-20127,2025-05-04,0,11840,Starter,4,25,2,6,4,5,EdTech,11-50,0.12504060845528228,Low Risk,1004,1480.4808041105423,12.5,unknown,12.5,1480.48,Monitor,active
CUST-20418,2024-04-13,0,10252,Starter,2,17,2,5,9,1,E-commerce,1000+,0.14341045626391521,Low Risk,782,1470.2439976176588,14.3,unknown,14.3,1470.24,Monitor,active
CUST-20957,2024-09-29,0,12087,Starter,6,46,4,8,46,5,Logistics,201-1000,0.12154468094902646,Low Risk,1037,1469.1105586308827,12.2,unknown,12.2,1469.11,Monitor,active
CUST-21791,2024-03-06,0,23587,Professional,23,199,0,8,3,20,Logistics,1-10,0.06168309695065559,Low Risk,1756,1454.9192077751134,6.2,unknown,6.2,1454.92,Monitor,active
CUST-20563,2024-05-21,0,12378,Starter,6,50,2,9,5,9,E-commerce,1-10,0.11753716343986328,Low Risk,1086,1454.8750090586277,11.8,unknown,11.8,1454.88,Monitor,active
CUST-21427,2025-06-08,0,7175,Starter,2,15,2,8,41,15,SaaS,201-1000,0.202759446776428,Low Risk,394,1454.7990306208708,20.3,unknown,20.3,1454.8,Monitor,active
CUST-20758,2024-06-29,0,14799,Starter,1,6,0,8,38,19,Gaming,1000+,0.0982597884980626,Low Risk,1313,1454.1466099828285,9.8,unknown,9.8,1454.15,Monitor,active
CUST-21947,2025-06-13,0,10503,Starter,1,5,3,10,25,6,SaaS,1000+,0.1383918649911701,Low Risk,831,1453.5297580022595,13.8,unknown,13.8,1453.53,Monitor,active
CUST-21716,2024-06-26,0,10472,Starter,8,64,1,7,2,9,Gaming,11-50,0.13870456342357224,Low Risk,830,1452.5141881716484,13.9,unknown,13.9,1452.51,Monitor,active
CUST-20538,2024-12-19,0,8587,Starter,1,6,1,4,4,4,HealthTech,1000+,0.16833047626681383,Low Risk,581,1445.4537997031302,16.8,unknown,16.8,1445.45,Monitor,active
CUST-21970,2024-05-09,0,23737,Professional,18,161,2,7,0,14,FinTech,1000+,0.06060371683172394,Low Risk,1770,1438.5504264346312,6.1,unknown,6.1,1438.55,Monitor,active
CUST-20543,2024-08-18,0,7907,Starter,6,52,3,6,8,3,SaaS,51-200,0.18192219041681018,Low Risk,509,1438.4587596257181,18.2,unknown,18.2,1438.46,Monitor,active
CUST-20102,2024-08-31,0,9696,Starter,1,12,2,5,11,2,Gaming,1000+,0.14812586955660706,Low Risk,748,1436.2284312208621,14.8,unknown,14.8,1436.23,Monitor,active
CUST-20063,2024-06-09,0,19041,Professional,1,12,1,8,0,16,EdTech,201-1000,0.07537981548466004,Low Risk,1596,1435.3070666434119,7.5,unknown,7.5,1435.31,Monitor,active
CUST-21256,2024-04-15,0,8668,Starter,14,93,2,6,14,11,HR Tech,1-10,0.16553234259261146,Low Risk,602,1434.834345592756,16.6,unknown,16.6,1434.83,Monitor,active
CUST-21099,2025-02-24,0,12800,Starter,16,119,2,9,14,11,HR Tech,51-200,0.11188500547227123,Low Risk,1150,1432.1280700450718,11.2,unknown,11.2,1432.13,Monitor,active
CUST-20352,2024-12-17,0,10574,Starter,1,7,4,7,15,3,HR Tech,11-50,0.13539634463962785,Low Risk,873,1431.6809482194249,13.5,unknown,13.5,1431.68,Monitor,active
CUST-21120,2025-01-14,0,28193,Professional,10,88,0,7,2,20,E-commerce,1000+,0.050753093436278096,Low Risk,1867,1430.8819632489883,5.1,unknown,5.1,1430.88,Monitor,active
CUST-20850,2025-02-07,0,11040,Starter,1,10,3,8,8,9,HR Tech,1-10,0.12887877316419435,Low Risk,958,1422.8216557327057,12.9,unknown,12.9,1422.82,Monitor,active
CUST-21817,2024-03-23,0,13724,Starter,3,25,3,9,3,14,SaaS,51-200,0.10340469248498488,Low Risk,1260,1419.1259996639324,10.3,unknown,10.3,1419.13,Monitor,active
CUST-21665,2025-05-14,1,9704,Starter,1,4,3,6,5,6,HR Tech,11-50,0.1461616364878982,Low Risk,762,1418.3525204785642,14.6,unknown,14.6,1418.35,Monitor,archived_cancelled
CUST-20282,2025-02-04,1,6234,Starter,2,14,1,10,12,5,MarTech,1-10,0.2272115919775211,Low Risk,300,1416.4370643878667,22.7,unknown,22.7,1416.44,Monitor,archived_cancelled
CUST-20948,2025-02-07,0,8938,Starter,5,41,3,7,4,11,Gaming,51-200,0.1580774468629354,Low Risk,661,1412.8962200609167,15.8,unknown,15.8,1412.9,Monitor,active
CUST-21068,2024-12-23,0,12512,Starter,2,13,2,10,26,16,Logistics,51-200,0.11286031419864839,Low Risk,1142,1412.1082512534888,11.3,unknown,11.3,1412.11,Monitor,active
CUST-21690,2025-03-12,0,8378,Starter,10,86,1,10,30,10,HealthTech,51-200,0.16811641277192044,Low Risk,584,1408.4793062031495,16.8,unknown,16.8,1408.48,Monitor,active
CUST-20263,2024-03-08,0,6898,Starter,4,35,5,10,28,4,SaaS,11-50,0.20415305464882355,Low Risk,390,1408.2477709675848,20.4,unknown,20.4,1408.25,Monitor,active
CUST-21555,2024-04-08,0,9928,Starter,1,5,0,4,2,3,HR Tech,51-200,0.14108845585501034,Low Risk,814,1400.7261897285427,14.1,unknown,14.1,1400.73,Monitor,active
CUST-21009,2024-03-22,0,6424,Starter,1,7,4,6,6,7,E-commerce,1000+,0.21725240505958024,Low Risk,343,1395.6294501027435,21.7,unknown,21.7,1395.63,Monitor,active
CUST-21699,2024-12-21,0,12454,Starter,2,16,1,6,4,3,SaaS,1-10,0.11198235147480187,Low Risk,1148,1394.6282052671825,11.2,unknown,11.2,1394.63,Monitor,active
CUST-21454,2025-06-20,0,14190,Starter,5,44,0,8,17,17,Gaming,11-50,0.09822924245638516,Low Risk,1314,1393.8729504561054,9.8,unknown,9.8,1393.87,Monitor,active
CUST-21509,2025-05-15,0,7629,Starter,1,8,3,6,42,6,FinTech,51-200,0.1824299069935473,Low Risk,505,1391.7577604537723,18.2,unknown,18.2,1391.76,Monitor,active
CUST-20657,2025-05-29,1,9220,Starter,12,106,4,6,56,6,SaaS,1000+,0.15057684967937798,Low Risk,725,1388.318554043865,15.1,unknown,15.1,1388.32,Monitor,archived_cancelled
CUST-21916,2024-12-05,0,9106,Starter,2,21,3,6,17,5,MarTech,201-1000,0.1514660935849764,Low Risk,715,1379.250248184795,15.1,unknown,15.1,1379.25,Monitor,active
CUST-20552,2024-09-25,0,8285,Starter,2,15,1,6,7,0,Media,201-1000,0.16601105289452206,Low Risk,598,1375.4015732311152,16.6,unknown,16.6,1375.4,Monitor,active
CUST-21190,2025-04-23,0,27436,Professional,22,189,1,8,1,17,FinTech,1000+,0.05,Low Risk,1877,1371.8000000000002,5.0,unknown,5.0,1371.8,Monitor,active
CUST-21128,2025-04-19,0,12375,Starter,17,160,2,8,5,6,FinTech,11-50,0.11079255891554474,Low Risk,1165,1371.057916579866,11.1,unknown,11.1,1371.06,Monitor,active
CUST-21933,2024-05-21,0,11044,Starter,8,59,2,4,1,2,Logistics,51-200,0.12369179347813226,Low Risk,1017,1366.0521671724928,12.4,unknown,12.4,1366.05,Monitor,active
CUST-21940,2024-08-27,0,9894,Starter,1,7,3,5,5,6,MarTech,11-50,0.137837006330954,Low Risk,838,1363.7593406384588,13.8,unknown,13.8,1363.76,Monitor,active
CUST-21233,2024-08-20,1,4580,Starter,7,55,4,2,3,5,EdTech,1-10,0.29719083232006566,Low Risk,48,1361.1340120259008,29.7,unknown,29.7,1361.13,Monitor,archived_cancelled
CUST-21672,2024-11-08,0,7571,Starter,13,101,1,8,33,7,EdTech,11-50,0.1795272369489785,Low Risk,527,1359.2007109407164,18.0,unknown,18.0,1359.2,Monitor,active
CUST-20682,2025-01-27,0,8349,Starter,1,5,3,10,51,11,Media,51-200,0.16254641850125381,Low Risk,635,1357.1000480669682,16.3,unknown,16.3,1357.1,Monitor,active
CUST-20414,2024-01-14,0,27041,Professional,1,14,1,5,1,23,Media,1-10,0.05012135408030281,Low Risk,1874,1355.3315356854685,5.0,unknown,5.0,1355.33,Monitor,active
CUST-21955,2024-11-15,0,14196,Starter,1,8,1,7,48,0,Media,51-200,0.09517428895912936,Low Risk,1359,1351.0942060638004,9.5,unknown,9.5,1351.09,Monitor,active
CUST-21304,2024-09-01,0,11373,Starter,4,37,3,7,6,5,Logistics,1-10,0.11752991288676855,Low Risk,1087,1336.6676992612188,11.8,unknown,11.8,1336.67,Monitor,active
CUST-20883,2024-06-02,0,9886,Starter,7,67,1,6,27,6,FinTech,1000+,0.13508400658871708,Low Risk,877,1335.440489136057,13.5,unknown,13.5,1335.44,Monitor,active
CUST-20142,2024-01-07,0,12040,Starter,1,10,4,7,1,5,E-commerce,51-200,0.11063929621218119,Low Risk,1167,1332.0971263946615,11.1,unknown,11.1,1332.1,Monitor,active
CUST-21720,2024-01-15,0,11225,Starter,3,22,2,10,5,8,MarTech,201-1000,0.11842805216507979,Low Risk,1077,1329.3548855530207,11.8,unknown,11.8,1329.35,Monitor,active
CUST-21740,2024-10-15,0,8650,Starter,6,43,1,8,56,1,Logistics,201-1000,0.15368096295952385,Low Risk,691,1329.3403295998814,15.4,unknown,15.4,1329.34,Monitor,active
CUST-20055,2024-04-29,1,5546,Starter,5,38,1,5,16,0,Logistics,1000+,0.23859279421546392,Low Risk,255,1323.235636718963,23.9,unknown,23.9,1323.24,Monitor,archived_cancelled
CUST-20894,2024-06-16,0,9274,Starter,10,78,5,6,10,11,Logistics,11-50,0.14247500274123023,Low Risk,796,1321.3131754221693,14.2,unknown,14.2,1321.31,Monitor,active
CUST-21566,2024-04-05,0,12476,Starter,3,35,2,1,15,14,E-commerce,1000+,0.10554328215328006,Low Risk,1233,1316.757988144322,10.6,unknown,10.6,1316.76,Monitor,active
CUST-21923,2024-06-22,0,10600,Starter,1,4,3,6,27,11,Media,1000+,0.12390192819705725,Low Risk,1015,1313.3604388888068,12.4,unknown,12.4,1313.36,Monitor,active
CUST-21904,2025-04-30,0,10151,Starter,1,7,3,10,21,11,FinTech,1000+,0.1293222239368308,Low Risk,953,1312.7498951827695,12.9,unknown,12.9,1312.75,Monitor,active
CUST-21986,2024-08-18,0,12844,Starter,1,9,5,4,15,10,Media,11-50,0.10216996385354238,Low Risk,1274,1312.2710157348984,10.2,unknown,10.2,1312.27,Monitor,active
CUST-20601,2024-02-29,0,16920,Professional,2,15,1,4,16,18,FinTech,201-1000,0.07754120924350501,Low Risk,1565,1311.9972604001048,7.8,unknown,7.8,1312.0,Monitor,active
CUST-20044,2024-06-23,0,26233,Professional,13,92,1,5,0,23,Media,1000+,0.05,Low Risk,1877,1311.65,5.0,unknown,5.0,1311.65,Monitor,active
CUST-21363,2024-04-02,0,12135,Starter,1,4,3,4,0,19,HR Tech,51-200,0.10755507002895248,Low Risk,1209,1305.1807748013384,10.8,unknown,10.8,1305.18,Monitor,active
CUST-20992,2025-04-05,0,11842,Starter,13,90,2,5,5,12,E-commerce,11-50,0.11020634388004169,Low Risk,1175,1305.0635242274536,11.0,unknown,11.0,1305.06,Monitor,active
CUST-21659,2024-04-28,0,7749,Starter,1,8,0,10,3,6,HealthTech,201-1000,0.16835376203142782,Low Risk,579,1304.573301981534,16.8,unknown,16.8,1304.57,Monitor,active
CUST-21971,2024-01-15,0,8779,Starter,8,64,2,6,21,17,MarTech,201-1000,0.14851096499166197,Low Risk,744,1303.7777616618005,14.9,unknown,14.9,1303.78,Monitor,active
CUST-20210,2024-04-15,0,9836,Starter,4,37,2,9,20,4,E-commerce,1000+,0.13214553437026683,Low Risk,909,1299.7834760659446,13.2,unknown,13.2,1299.78,Monitor,active
CUST-21370,2024-09-14,0,10759,Starter,1,8,3,8,0,0,E-commerce,51-200,0.1205972602316594,Low Risk,1046,1297.5059228324235,12.1,unknown,12.1,1297.51,Monitor,active
CUST-21032,2024-07-02,0,7874,Starter,9,66,2,5,14,9,HR Tech,11-50,0.16334514248318416,Low Risk,627,1286.1796519125921,16.3,unknown,16.3,1286.18,Monitor,active
CUST-20343,2024-04-23,0,8091,Starter,1,9,3,6,13,17,EdTech,1-10,0.15877747557036398,Low Risk,659,1284.668554839815,15.9,unknown,15.9,1284.67,Monitor,active
CUST-20121,2024-11-16,0,24009,Professional,12,92,1,5,19,21,FinTech,11-50,0.05329115989164879,Low Risk,1845,1279.4674578385957,5.3,unknown,5.3,1279.47,Monitor,active
CUST-20812,2024-03-19,0,11495,Starter,3,25,2,7,2,13,MarTech,51-200,0.11128223730122273,Low Risk,1160,1279.1893177775553,11.1,unknown,11.1,1279.19,Monitor,active
CUST-20338,2025-01-10,0,8212,Starter,26,199,2,10,3,13,Gaming,51-200,0.1555788076909069,Low Risk,674,1277.6131687577274,15.6,unknown,15.6,1277.61,Monitor,active
CUST-21274,2025-05-29,0,12570,Starter,13,115,3,5,6,16,FinTech,1-10,0.10156934674176228,Low Risk,1282,1276.726688543952,10.2,unknown,10.2,1276.73,Monitor,active
CUST-20516,2025-02-04,0,10006,Starter,1,11,2,7,3,11,E-commerce,11-50,0.127527835606015,Low Risk,972,1276.043523073786,12.8,unknown,12.8,1276.04,Monitor,active
CUST-21709,2024-01-27,0,11067,Starter,5,29,2,7,13,19,MarTech,201-1000,0.11503130433563498,Low Risk,1112,1273.0514450824724,11.5,unknown,11.5,1273.05,Monitor,active
CUST-20455,2025-02-11,0,9506,Starter,1,10,1,5,40,17,E-commerce,201-1000,0.13382250629502426,Low Risk,891,1272.1167448405006,13.4,unknown,13.4,1272.12,Monitor,active
CUST-21235,2024-01-25,0,10550,Starter,10,77,1,4,1,3,MarTech,51-200,0.12020765615728568,Low Risk,1051,1268.1907724593639,12.0,unknown,12.0,1268.19,Monitor,active
CUST-21776,2024-08-24,0,8447,Starter,4,31,2,2,69,20,HR Tech,11-50,0.14969962148809174,Low Risk,733,1264.5127027099109,15.0,unknown,15.0,1264.51,Monitor,active
CUST-20671,2024-11-18,0,10679,Starter,2,19,0,8,45,1,Gaming,201-1000,0.11795004022039202,Low Risk,1081,1259.5884795135664,11.8,unknown,11.8,1259.59,Monitor,active
CUST-20564,2024-05-10,0,14201,Starter,3,34,3,5,12,20,EdTech,51-200,0.08865997802744867,Low Risk,1440,1259.0603479677986,8.9,unknown,8.9,1259.06,Monitor,active
CUST-21131,2025-06-19,0,11577,Starter,9,65,1,8,27,17,Gaming,11-50,0.10826914041483163,Low Risk,1201,1253.4318385825059,10.8,unknown,10.8,1253.43,Monitor,active
CUST-21753,2024-08-10,0,10048,Starter,2,14,0,3,33,2,SaaS,51-200,0.12468500099607074,Low Risk,1008,1252.8348900085189,12.5,unknown,12.5,1252.83,Monitor,active
CUST-21163,2025-02-18,0,11988,Starter,1,9,2,3,9,19,E-commerce,201-1000,0.10447967703488237,Low Risk,1251,1252.5023682941699,10.4,unknown,10.4,1252.5,Monitor,active
CUST-20378,2024-03-18,0,11011,Starter,1,8,0,8,48,1,SaaS,201-1000,0.11348564448964849,Low Risk,1136,1249.5904314755194,11.3,unknown,11.3,1249.59,Monitor,active
CUST-20711,2024-05-23,0,10370,Starter,4,23,2,6,14,3,EdTech,1000+,0.12006415472689975,Low Risk,1056,1245.0652845179504,12.0,unknown,12.0,1245.07,Monitor,active
CUST-21405,2024-04-23,0,9200,Starter,3,22,0,3,6,7,MarTech,51-200,0.13522306786981753,Low Risk,876,1244.0522244023211,13.5,unknown,13.5,1244.05,Monitor,active
CUST-21184,2025-01-26,0,11607,Starter,1,16,1,2,1,2,MarTech,1-10,0.10672546685938722,Low Risk,1220,1238.7624938369074,10.7,unknown,10.7,1238.76,Monitor,active
CUST-20150,2024-01-24,0,11785,Starter,6,35,1,3,9,13,Logistics,201-1000,0.1049467751864613,Low Risk,1241,1236.7977455724463,10.5,unknown,10.5,1236.8,Monitor,active
CUST-21925,2024-09-17,0,7502,Starter,1,9,0,5,0,9,MarTech,1-10,0.1642259472484609,Low Risk,616,1232.0230562579536,16.4,unknown,16.4,1232.02,Monitor,active
CUST-21364,2024-11-21,0,8335,Starter,1,5,0,10,12,1,Logistics,11-50,0.1466629985638104,Low Risk,759,1222.4360930293597,14.7,unknown,14.7,1222.44,Monitor,active
CUST-21623,2024-01-25,0,11326,Starter,5,38,2,9,20,1,Media,201-1000,0.1077931648825639,Low Risk,1205,1220.8653854599186,10.8,unknown,10.8,1220.87,Monitor,active
CUST-20421,2024-10-19,0,7168,Starter,2,16,0,8,7,11,E-commerce,51-200,0.17029675910343184,Low Risk,574,1220.6871692533994,17.0,unknown,17.0,1220.69,Monitor,active
CUST-21652,2024-10-05,0,11677,Starter,1,12,1,10,4,8,FinTech,51-200,0.10395445262237132,Low Risk,1255,1213.87614327143,10.4,unknown,10.4,1213.88,Monitor,active
CUST-21645,2024-12-10,0,8675,Starter,6,40,2,9,17,0,Logistics,201-1000,0.13916564260633738,Low Risk,829,1207.2619496099767,13.9,unknown,13.9,1207.26,Monitor,active
CUST-21534,2025-02-08,0,12844,Starter,1,11,4,5,0,15,HR Tech,11-50,0.09371050473629226,Low Risk,1377,1203.617722832938,9.4,unknown,9.4,1203.62,Monitor,active
CUST-20147,2024-11-24,0,9138,Starter,1,9,2,8,35,17,HR Tech,1000+,0.1316625211495802,Low Risk,914,1203.1321182648637,13.2,unknown,13.2,1203.13,Monitor,active
CUST-21898,2024-11-10,0,10756,Starter,4,33,6,3,19,6,Media,201-1000,0.11150405171044322,Low Risk,1156,1199.3375801975274,11.2,unknown,11.2,1199.34,Monitor,active
CUST-21630,2025-02-21,0,14686,Starter,2,13,0,10,4,17,Gaming,201-1000,0.08165006381895766,Low Risk,1516,1199.1128372452122,8.2,unknown,8.2,1199.11,Monitor,active
CUST-21265,2025-04-14,0,7325,Professional,3,18,2,4,25,13,Gaming,201-1000,0.16366127612810716,Low Risk,625,1198.818847638385,16.4,unknown,16.4,1198.82,Monitor,active
CUST-20205,2024-03-03,0,10846,Starter,1,10,1,9,14,12,Gaming,201-1000,0.11022733715346048,Low Risk,1174,1195.5256987664322,11.0,unknown,11.0,1195.53,Monitor,active
CUST-20347,2024-05-28,0,8258,Starter,6,42,2,3,20,13,HealthTech,11-50,0.14474971102896533,Low Risk,771,1195.3431136771958,14.5,unknown,14.5,1195.34,Monitor,active
CUST-20870,2025-06-11,1,7110,Starter,1,7,1,8,9,1,HR Tech,51-200,0.167632371215023,Low Risk,588,1191.8661593388135,16.8,unknown,16.8,1191.87,Monitor,archived_cancelled
CUST-21866,2024-03-26,0,6561,Starter,6,38,0,10,47,13,MarTech,11-50,0.18154178020679806,Low Risk,511,1191.095619936802,18.2,unknown,18.2,1191.1,Monitor,active
CUST-20795,2024-12-13,0,6447,Starter,1,6,2,6,13,16,Logistics,201-1000,0.1847507674024728,Low Risk,490,1191.088197443742,18.5,unknown,18.5,1191.09,Monitor,active
CUST-20830,2024-10-08,0,7766,Starter,6,51,3,5,8,13,HR Tech,11-50,0.1528904724194598,Low Risk,701,1187.3474088095247,15.3,unknown,15.3,1187.35,Monitor,active
CUST-21479,2025-03-06,0,11108,Starter,1,7,1,7,0,13,HealthTech,1-10,0.10656172395492773,Low Risk,1222,1183.6876296913372,10.7,unknown,10.7,1183.69,Monitor,active
CUST-20272,2024-12-13,0,12188,Starter,1,9,3,5,2,10,Media,1000+,0.09678866805255697,Low Risk,1335,1179.6602862245643,9.7,unknown,9.7,1179.66,Monitor,active
CUST-21700,2024-05-21,0,9449,Starter,1,9,3,6,43,4,FinTech,1000+,0.12447597596543218,Low Risk,1011,1176.1734968973688,12.4,unknown,12.4,1176.17,Monitor,active
CUST-21149,2024-07-23,0,10189,Starter,3,24,2,7,2,1,Gaming,1000+,0.11485635144282949,Low Risk,1117,1170.2713648509896,11.5,unknown,11.5,1170.27,Monitor,active
CUST-20864,2024-06-03,0,8742,Starter,10,78,2,10,0,2,HR Tech,1000+,0.13372051452656328,Low Risk,893,1168.9847379912162,13.4,unknown,13.4,1168.98,Monitor,active
CUST-20173,2024-08-02,0,7948,Starter,1,4,4,7,22,10,Media,1-10,0.1467808726522512,Low Risk,757,1166.6143758400926,14.7,unknown,14.7,1166.61,Monitor,active
CUST-20292,2024-12-31,0,13064,Starter,8,81,1,8,18,17,Media,11-50,0.08917539565723623,Low Risk,1436,1164.9873688661341,8.9,unknown,8.9,1164.99,Monitor,active
CUST-20211,2024-05-26,0,10625,Starter,7,58,3,7,9,17,SaaS,201-1000,0.10950361530915387,Low Risk,1188,1163.4759126597598,11.0,unknown,11.0,1163.48,Monitor,active
